text,clo_code,target_score,bloom_level,keywords_found,confidence,label,metadata,split
Sinh viên chưa tính toán thiết. Áp dụng kiến thức ME2256 ở mức độ cơ bản không đầy đủ,CLO 3_ME2256,2.53,3,"['phẩm', 'thiết', 'tính']",0.761,neutral,"{'template_used': 'Sinh viên chưa {action} {concept}. {detail} không đầy đủ', 'generation_method': 'synthetic_neutral', 'course_code': 'ME2256', 'original_clo_description': 'Có tư duy tính toán, thiết kế, mô phỏng hoạt động của sản phẩm'}",train
Nội dung so sánh rõ ràng về trình. Phân tích chăm một cách logic,CLO 3_AET3277,3.26,2,"['dướng', 'khung', 'chăm', 'dưỡng', 'thất']",0.894,positive,"{'template_used': 'Nội dung {action} rõ ràng về {concept}. {detail}', 'generation_method': 'synthetic_positive', 'course_code': 'AET3277', 'original_clo_description': 'Nắm được cơ bản quy trình bảo dưỡng, chăm sóc nội thất bên trong xe ôtô; Quy trình bảo dướng, chăm sóc khung vở xe ôtô; quy trình bảo dưỡng, chăm sóc khung gầm xe ôtô.'}",train
Nội dung so sánh rõ ràng về nghiêm. Kết luận chính xác và có căn cứ,CLO 4_ME2259,3.66,2,"['nghiêm', 'thức', 'thái', 'tích']",0.829,positive,"{'template_used': 'Nội dung {action} rõ ràng về {concept}. {detail}', 'generation_method': 'synthetic_positive', 'course_code': 'ME2259', 'original_clo_description': 'Có ý thức, thái độ học tập nghiêm túc, tích cực'}",train
Sinh viên phân loại nghiêm một cách chính xác. Phân tích thái đơn giản,CLO 4_ME2255,2.61,2,"['thái', 'thức', 'nghiêm']",0.799,neutral,"{'template_used': 'Sinh viên {action} {concept} một cách {quality}. {detail}', 'generation_method': 'synthetic_neutral', 'course_code': 'ME2255', 'original_clo_description': 'Có ý thức, thái độ học tập nghiêm túc, tích cực'}",train
Báo cáo không thể hiện động. xác định Áp dụng kiến thức AET3224 chưa chính xác chưa tốt,CLO 1_AET3224,0.7,1,"['động', 'thống']",0.608,negative,"{'template_used': 'Báo cáo không thể hiện {concept}. {action} {detail} chưa tốt', 'generation_method': 'synthetic_negative', 'course_code': 'AET3224', 'original_clo_description': 'Mô tả các cơ cấu, hệ thống cơ điện tử trên ô tô, nguyên lý hoạt động của các cơ cấu, hệ thống cơ điện tử ôtô.'}",train
Thiếu giải trong bài làm. giải thích Phân tích năng còn hạn chế không chính xác,CLO3_AET3274,1.47,2,[],0.69,negative,"{'template_used': 'Thiếu {concept} trong bài làm. {action} {detail} không chính xác', 'generation_method': 'synthetic_negative', 'course_code': 'AET3274', 'original_clo_description': 'Có kỹ năng làm việc nhóm, tư duy hệ thống, phân tích, phản biện, tổng hợp và giải quyết vấn đề trong lĩnh vực chế tạo phụ tùng.'}",train
Sinh viên so sánh chữa một cách đầy đủ. Hiểu cơ bản về pháp,CLO 3_AET3226,2.19,4,"['pháp', 'tích']",0.767,neutral,"{'template_used': 'Sinh viên {action} {concept} một cách {quality}. {detail}', 'generation_method': 'synthetic_neutral', 'course_code': 'AET3226', 'original_clo_description': 'Có tư duy phân tích được hư hỏng thường gặp, phương pháp sửa chữa'}",train
Báo cáo thể hiện hiểu đầy đủ. so sánh Phân tích ngành đơn giản,CLO 1_AET3226,2.41,2,"['loại', 'giao']",0.794,neutral,"{'template_used': 'Báo cáo thể hiện {concept} {quality}. {action} {detail}', 'generation_method': 'synthetic_neutral', 'course_code': 'AET3226', 'original_clo_description': 'Hiểu rõ chức năng vai trò các loại xe chuyên dùng trong ngành giao thông vận tải'}",train
Thiếu tượng trong bài làm. xác định Sử dụng thuật ngữ chưa đúng không chính xác,CLO 2_AET3224,0.15,1,"['thống', 'nguyên']",0.605,negative,"{'template_used': 'Thiếu {concept} trong bài làm. {action} {detail} không chính xác', 'generation_method': 'synthetic_negative', 'course_code': 'AET3224', 'original_clo_description': 'Tính toán giải thích  các hiện tượng, nguyên nhân hư hỏng của các cơ cấu, hệ thống cơ điện tử ôtô'}",train
Nội dung không xác định thức. Phân tích thức còn hạn chế chưa rõ ràng,CLO 4_ME2259,0.97,1,['tích'],0.76,negative,"{'template_used': 'Nội dung không {action} {concept}. {detail} chưa rõ ràng', 'generation_method': 'synthetic_negative', 'course_code': 'ME2259', 'original_clo_description': 'Có ý thức, thái độ học tập nghiêm túc, tích cực'}",train
Báo cáo không thể hiện vòng. giải thích Áp dụng kiến thức AET3277 ở mức độ cơ bản chưa tốt,CLO 2_AET3277,2.27,2,"['trên', 'thuật', 'đường']",0.803,neutral,"{'template_used': 'Báo cáo không thể hiện {concept}. {action} {detail} chưa tốt', 'generation_method': 'synthetic_neutral', 'course_code': 'AET3277', 'original_clo_description': 'Nắm được các kỹ thuật lái xe ô tô trên đường thẳng; đường vòng; vào nhà đậu xe; tập lái trên đường hẹp'}",train
Bài làm giải thích tích và Thể hiện hiểu biết sâu sắc về nghiêm tốt,CLO 4_,3.96,2,"['tích', 'nghiêm', 'thức', 'thái']",0.937,positive,"{'template_used': 'Bài làm {action} {concept} và {detail} {quality}', 'generation_method': 'synthetic_positive', 'course_code': '', 'original_clo_description': 'Có ý thức, thái độ học tập nghiêm túc, tích cực'}",train
Bài làm hiểu thống và Phân tích nguyên một cách logic rõ ràng,CLO 1_ME3267,3.1,2,"['điều', 'trên', 'không', 'thống']",0.817,positive,"{'template_used': 'Bài làm {action} {concept} và {detail} {quality}', 'generation_method': 'synthetic_positive', 'course_code': 'ME3267', 'original_clo_description': 'Hiểu rõ cấu tạo và nguyên lý của hệ thống điều hòa không khí trên ô t.ô'}",train
Sinh viên chưa mô tả tượng. Hiểu cơ bản về hiện không đầy đủ,CLO 2_,2.26,2,['nhân'],0.738,neutral,"{'template_used': 'Sinh viên chưa {action} {concept}. {detail} không đầy đủ', 'generation_method': 'synthetic_neutral', 'course_code': '', 'original_clo_description': 'Phân thích được các hiện tượng, nguyên nhân hư hỏng các cụm, hệ thống, cơ cấu trên xe ô tô'}",train
Nội dung thực hiện rõ ràng về dụng. Áp dụng kiến thức ME2259 một cách hiệu quả,CLO 2_ME2259,3.92,3,"['toán', 'thiết', 'liệu', 'chọn', 'việc']",0.805,positive,"{'template_used': 'Nội dung {action} rõ ràng về {concept}. {detail}', 'generation_method': 'synthetic_positive', 'course_code': 'ME2259', 'original_clo_description': 'Sử dụng và lựa chọn được vật liệu hiệu quả trong công việc từ thiết kế, tính toán gia công, lắp ráp, vận hành'}",train
Báo cáo không thể hiện pháp. xác định Kết luận thiếu căn cứ chưa tốt,CLO 3_AET3222,0.65,1,"['chữa', 'dưỡng']",0.741,negative,"{'template_used': 'Báo cáo không thể hiện {concept}. {action} {detail} chưa tốt', 'generation_method': 'synthetic_negative', 'course_code': 'AET3222', 'original_clo_description': 'Có tư duy về sửa chữa bảo dưỡng xe, các phương pháp nâng cao thuổi thọ và tuổi bền của xe'}",train
Bài làm thực hiện kiến và Kết luận chính xác và có căn cứ đầy đủ,CLO 2_AET3217,3.71,3,"['năng', 'thống', 'tính', 'tiết', 'kiến']",0.802,positive,"{'template_used': 'Bài làm {action} {concept} và {detail} {quality}', 'generation_method': 'synthetic_positive', 'course_code': 'AET3217', 'original_clo_description': 'Vận dụng kiến thức có khả năng tính toán thiết kế các chi tiết, cụm, tổng thành hệ thống thuộc gầm ô tô'}",train
Thiếu khoa trong bài làm. so sánh Phân tích khoa còn hạn chế không chính xác,CLO1_AET3227,1.3,2,['thức'],0.619,negative,"{'template_used': 'Thiếu {concept} trong bài làm. {action} {detail} không chính xác', 'generation_method': 'synthetic_negative', 'course_code': 'AET3227', 'original_clo_description': 'Vận dụng kiến thức về khoa học tự nhiên, ngoại ngữ, tin học vào lĩnh vực lắp ráp ô tô.'}",train
Nội dung tính toán rõ ràng về dụng. Sử dụng thuật ngữ chuyên môn đúng đắn,CLO2_AET3227,3.46,3,"['dụng', 'thuật', 'dựng']",0.847,positive,"{'template_used': 'Nội dung {action} rõ ràng về {concept}. {detail}', 'generation_method': 'synthetic_positive', 'course_code': 'AET3227', 'original_clo_description': 'Khả năng áp dụng, xây dựng và giải quyết các vấn đề kỹ thuật trong lĩnh vực lắp ráp ô tô.'}",train
Sinh viên đã áp dụng đúng rõ ràng và Kết luận chính xác và có căn cứ,CLO 2_ATE3269,3.38,3,"['thuật', 'chuyên', 'ngành', 'dụng', 'trường']",0.921,positive,"{'template_used': 'Sinh viên đã {action} {concept} {quality} và {detail}', 'generation_method': 'synthetic_positive', 'course_code': 'ATE3269', 'original_clo_description': 'Sử dụng và lựa chọn đúng các thuật ngữ Tiếng Anh chuyên ngành vào từng trường hợp cụ thể'}",train
Báo cáo thể hiện dưỡng xuất sắc. giải thích Áp dụng kiến thức AET3277 một cách hiệu quả,CLO 3_AET3277,3.11,2,"['dưỡng', 'dướng', 'chăm']",0.9,positive,"{'template_used': 'Báo cáo thể hiện {concept} {quality}. {action} {detail}', 'generation_method': 'synthetic_positive', 'course_code': 'AET3277', 'original_clo_description': 'Nắm được cơ bản quy trình bảo dưỡng, chăm sóc nội thất bên trong xe ôtô; Quy trình bảo dướng, chăm sóc khung vở xe ôtô; quy trình bảo dưỡng, chăm sóc khung gầm xe ôtô.'}",train
Báo cáo thể hiện trình chi tiết. so sánh Kết luận cơ bản,CLO 3_AET3216,2.45,2,"['năng', 'trình', 'thuyết']",0.703,neutral,"{'template_used': 'Báo cáo thể hiện {concept} {quality}. {action} {detail}', 'generation_method': 'synthetic_neutral', 'course_code': 'AET3216', 'original_clo_description': 'Kỹ năng thuyết trình, bảo vệ đồ án'}",train
Nội dung xây dựng rõ ràng về nhanh. Sử dụng thuật ngữ chuyên môn đúng đắn,CLO12_,3.03,6,"['nhanh', 'thay', 'nghi']",0.901,positive,"{'template_used': 'Nội dung {action} rõ ràng về {concept}. {detail}', 'generation_method': 'synthetic_positive', 'course_code': '', 'original_clo_description': 'Có phẩm chất đạo đức nghề nghiệp, tinh thần học tập nghiêm túc, năng lực nghiên cứu độc lập, tư duy sáng tạo, thích nghi nhanh với sự thay đổi của môi trường, có khả năng định hướng và tìm kiếm cơ hội phát triển nghề nghiệp, thực hiện tốt trách nhiệm công dân.'}",train
Sinh viên đã tính toán chọn rõ ràng và Áp dụng kiến thức  một cách hiệu quả,CLO 2_,3.16,3,"['tính', 'điện', 'đường', 'toán', 'dụng']",0.894,positive,"{'template_used': 'Sinh viên đã {action} {concept} {quality} và {detail}', 'generation_method': 'synthetic_positive', 'course_code': '', 'original_clo_description': 'Sử dụng và lựa chọn các công cụ để tính toán lựa chọn động lực học xe điện, tính toán về pin, quãng đường xe đi được'}",train
Sinh viên đã sử dụng điện chi tiết và Phân tích quãng một cách logic,CLO 2_,3.25,3,"['tính', 'toán', 'động', 'công']",0.898,positive,"{'template_used': 'Sinh viên đã {action} {concept} {quality} và {detail}', 'generation_method': 'synthetic_positive', 'course_code': '', 'original_clo_description': 'Sử dụng và lựa chọn các công cụ để tính toán lựa chọn động lực học xe điện, tính toán về pin, quãng đường xe đi được'}",train
Sinh viên đã tính toán quyết hoàn chỉnh và Thể hiện hiểu biết sâu sắc về quyết,CLO2_AET3274,3.02,3,"['lĩnh', 'quyết', 'dụng', 'giải']",0.866,positive,"{'template_used': 'Sinh viên đã {action} {concept} {quality} và {detail}', 'generation_method': 'synthetic_positive', 'course_code': 'AET3274', 'original_clo_description': 'Khả năng áp dụng, xây dựng và giải quyết các vấn đề kỹ thuật trong lĩnh vực chế tạo phụ tùng.'}",train
Sinh viên chưa mô tả tinh. Sử dụng thuật ngữ cơ bản không đầy đủ,CLO3_,2.42,2,['thức'],0.765,neutral,"{'template_used': 'Sinh viên chưa {action} {concept}. {detail} không đầy đủ', 'generation_method': 'synthetic_neutral', 'course_code': '', 'original_clo_description': 'Hoàn thành kiến thức Quốc phòng - an ninh và Giáo dục thể chất để tự rèn luyện về tinh thần và thể chất.'}",train
Sinh viên đã tính toán toán xuất sắc và Phân tích toán một cách logic,CLO 3_ME2256,3.65,3,"['động', 'toán', 'phỏng', 'tính', 'thiết']",0.88,positive,"{'template_used': 'Sinh viên đã {action} {concept} {quality} và {detail}', 'generation_method': 'synthetic_positive', 'course_code': 'ME2256', 'original_clo_description': 'Có tư duy tính toán, thiết kế, mô phỏng hoạt động của sản phẩm'}",train
Báo cáo thể hiện toán xuất sắc. so sánh Thể hiện hiểu biết sâu sắc về kiến,CLO 2_,3.92,2,"['kiến', 'toán', 'thuật']",0.861,positive,"{'template_used': 'Báo cáo thể hiện {concept} {quality}. {action} {detail}', 'generation_method': 'synthetic_positive', 'course_code': '', 'original_clo_description': 'Có kiến thức về cấu tạo, nguyên lý hoạt động của Transistor lưỡng cực; Có kiến thức về cấu tạo nguyên tắc hoạt động của mạch khuếch đại thuật toán OP AMP.'}",train
Nội dung không xác định dùng. Áp dụng kiến thức ATE3269 chưa chính xác chưa rõ ràng,CLO 1_ATE3269,1.36,1,"['chuyên', 'vựng']",0.614,negative,"{'template_used': 'Nội dung không {action} {concept}. {detail} chưa rõ ràng', 'generation_method': 'synthetic_negative', 'course_code': 'ATE3269', 'original_clo_description': 'Hiểu rõ được các từ vựng Tiếng Anh chuyên ngành thường dùng trong ngành cơ khí'}",train
